    n, insertion_cmp, insertion_swaps, insertion_time, quick_cmp, quick_swaps, quick_time, selection_cmp, selection_swaps, selection_time, heap_cmp, heap_swaps, heap_time
 1165,          1651,             489,              9,    495628,        1966,        360,        678030,             319,           1594,    45430,      11606,       135
 1166,          1652,             489,             20,    496793,        1968,        333,        679195,             319,           1621,    45481,      11622,       109
 1167,          1653,             489,             10,    497959,        1970,        312,        680361,             319,           1574,    45528,      11634,       106
 1168,          1654,             489,              9,    499126,        1972,        303,        681528,             319,           1515,    45596,      11652,       107
 1169,          1655,             489,              9,    500294,        1974,        302,        682696,             319,           1523,    45601,      11648,       108
 1170,          1656,             489,             12,    501463,        1976,        572,        683865,             319,           1602,    45670,      11667,       107
 1171,          1657,             489,              9,    502633,        1978,        309,        685035,             319,           1512,    45709,      11676,       107
 1172,          1658,             489,              9,    503804,        1980,        308,        686206,             319,           1582,    45794,      11702,       111
 1173,          1659,             489,              9,    504976,        1982,        324,        687378,             319,           1748,    45828,      11708,       200
 1174,          1661,             490,             10,    504978,        1982,        321,        688551,             320,           1584,    45874,      11721,       111
 1175,          1662,             490,              9,    506152,        1984,        315,        689725,             320,           1575,    45930,      11736,       112
 1176,          1663,             490,              9,    507327,        1986,        316,        690900,             320,           1685,    45952,      11740,       111
 1177,          1664,             490,              9,    508503,        1988,        318,        692076,             320,           1610,    45998,      11751,       128
 1178,          1665,             490,             10,    509680,        1990,        500,        693253,             320,           1662,    46048,      11765,       128
 1179,          1666,             490,             10,    510858,        1992,        319,        694431,             320,           1639,    46097,      11777,       109
 1180,          1668,             491,              9,    510860,        1992,        319,        695610,             321,           1595,    46157,      11795,       112
 1181,          1671,             493,              9,    510862,        1994,        318,        696790,             321,           1765,    46207,      11807,       110
 1182,          1672,             493,             10,    512043,        1996,        334,        697971,             321,           1600,    46247,      11815,       112
 1183,          1673,             493,              9,    513225,        1998,        319,        699153,             321,           1599,    46288,      11825,       111
 1184,          1674,             493,              9,    514408,        2000,        320,        700336,             321,           1596,    46306,      11830,       113
 1185,          1676,             494,              9,    514410,        2000,        323,        701520,             322,           1700,    46362,      11844,       110
 1186,          1677,             494,             10,    515595,        2002,        324,        702705,             322,           1673,    46424,      11860,       110
 1187,          1678,             494,              9,    516781,        2004,        323,        703891,             322,           1610,    46476,      11872,       112
 1188,          1679,             494,              9,    517968,        2006,        322,        705078,             322,           1641,    46525,      11886,       115
 1189,          1680,             494,             12,    519156,        2008,        474,        706266,             322,           1838,    46539,      11889,       144
 1190,          1681,             494,             10,    520345,        2010,        466,        707455,             322,           1698,    46626,      11914,       112
 1191,          1682,             494,             10,    521535,        2012,        369,        708645,             322,           1662,    46641,      11915,       112
 1192,          1685,             496,              9,    520350,        2012,        324,        709836,             324,           1830,    46701,      11931,       111
 1193,          1686,             496,             10,    521542,        2014,        340,        711028,             324,           1956,    46753,      11945,       116
 1194,          1690,             499,             10,    521544,        2015,        326,        712221,             325,           1683,    46785,      11952,       114
 1195,          1691,             499,              9,    522738,        2017,        330,        713415,             325,           1642,    46839,      11967,       114
 1196,          1692,             499,              9,    523933,        2019,        356,        714610,             325,           1769,    46870,      11973,       112
 1197,          1694,             500,             10,    523935,        2019,        347,        715806,             326,           1750,    46910,      11984,       136
 1198,          1697,             502,             10,    523937,        2021,        339,        717003,             326,           1728,    46953,      11994,       119
 1199,          1699,             503,             11,    526330,        2024,        343,        718201,             327,           1815,    47013,      12010,       160
 1200,          1700,             503,             12,    527529,        2026,       1094,        719400,             327,           1760,    47059,      12022,       117
 1201,          1701,             503,             10,    528729,        2028,        342,        720600,             327,           1742,    47098,      12030,       160
 1202,          1703,             504,             12,    528731,        2028,        562,        721801,             328,           3336,    47133,      12038,       143
 1203,          1704,             504,             10,    529933,        2030,        350,        723003,             328,           1711,    47190,      12055,       118
 1204,          1705,             504,             13,    531136,        2032,        354,        724206,             328,           1729,    47251,      12070,       140
 1205,          1706,             504,             10,    532340,        2034,        342,        725410,             328,           1878,    47321,      12090,       173
 1206,          1708,             505,             13,    532342,        2034,        585,        726615,             329,           1992,    47366,      12101,       117
 1207,          1711,             507,             10,    532344,        2036,        353,        727821,             329,           1720,    47393,      12108,       124
 1208,          1712,             507,             10,    533551,        2038,        342,        729028,             329,           1849,    47443,      12119,       163
 1209,          1713,             507,             12,    534759,        2040,        420,        730236,             329,           1746,    47491,      12135,       137
 1210,          1714,             507,             11,    535968,        2042,        382,        731445,             329,           1750,    47517,      12139,       120
 1211,          1715,             507,             10,    537178,        2044,        345,        732655,             329,           1770,    47562,      12149,       117
 1212,          1716,             507,             10,    538389,        2046,        352,        733866,             329,           1811,    47609,      12161,       179
 1213,          1717,             507,             12,    539601,        2048,        359,        735078,             329,           1785,    47673,      12181,       118
 1214,          1718,             507,             10,    540814,        2050,        486,        736291,             329,           1755,    47701,      12185,       127
 1215,          1719,             507,             10,    542028,        2052,        378,        737505,             329,           2050,    47753,      12199,       164
 1216,          1720,             507,             15,    543243,        2054,        663,        738720,             329,           1894,    47790,      12205,       184
 1217,          1722,             508,             15,    543245,        2054,        723,        739936,             330,           2001,    47843,      12221,       160
 1218,          1723,             508,             13,    544462,        2056,        488,        741153,             330,           1845,    47903,      12239,       152
 1219,          1724,             508,             10,    545680,        2058,        379,        742371,             330,           1873,    47970,      12257,       119
 1220,          1725,             508,             10,    546899,        2060,        359,        743590,             330,           1756,    47997,      12263,       119
 1221,          1727,             509,              9,    546901,        2060,        398,        744810,             331,           1771,    48019,      12265,       134
 1222,          1728,             509,             13,    548122,        2062,        482,        746031,             331,           1857,    48086,      12284,       129
 1223,          1729,             509,             17,    549344,        2064,        368,        747253,             331,           1773,    48120,      12292,       218
 1224,          1730,             509,             10,    550567,        2066,        331,        748476,             331,           1659,    48155,      12299,       113
 1225,          1731,             509,              9,    551791,        2068,        335,        749700,             331,           1681,    48205,      12313,       113
 1226,          1732,             509,             10,    553016,        2070,        391,        750925,             331,           1672,    48259,      12328,       116
 1227,          1733,             509,              9,    554242,        2072,        333,        752151,             331,           1685,    48328,      12346,       114
 1228,          1734,             509,             10,    555469,        2074,        337,        753378,             331,           1739,    48373,      12358,       117
 1229,          1736,             510,             10,    555471,        2074,        401,        754606,             332,           1834,    48410,      12366,       132
 1230,          1740,             513,             11,    554250,        2076,        397,        755835,             334,           1844,    48473,      12385,       119
 1231,          1741,             513,             10,    555480,        2078,        363,        757065,             334,           1792,    48506,      12391,       121
 1232,          1742,             513,             10,    556711,        2080,        361,        758296,             334,           1830,    48541,      12401,       158
 1233,          1743,             513,             14,    557943,        2082,        415,        759528,             334,           2038,    48587,      12409,       134
 1234,          1745,             514,             10,    557945,        2082,        361,        760761,             335,           1828,    48646,      12428,       122
 1235,          1747,             515,             10,    559180,        2085,        358,        761995,             336,           1806,    48687,      12439,       122
 1236,          1748,             515,             10,    560415,        2087,        364,        763230,             336,           1965,    48723,      12445,       190
 1237,          1749,             515,             10,    561651,        2089,        461,        764466,             336,           1869,    48782,      12461,       130
 1238,          1750,             515,             10,    562888,        2091,        362,        765703,             336,           1857,    48832,      12475,       122
 1239,          1751,             515,             10,    564126,        2093,        412,        766941,             336,           1912,    48843,      12474,       123
 1240,          1752,             515,             11,    565365,        2095,        364,        768180,             336,           1839,    48912,      12496,       124
 1241,          1754,             516,             10,    565367,        2095,        362,        769420,             337,           1832,    48962,      12506,       134
 1242,          1756,             517,             11,    566609,        2098,        374,        770661,             338,           1970,    49027,      12527,       161
 1243,          1760,             520,             12,    565372,        2099,        464,        771903,             337,           1848,    49060,      12534,       121
 1244,          1761,             520,             11,    566615,        2101,        384,        773146,             337,           1831,    49104,      12546,       123
 1245,          1762,             520,             10,    567859,        2103,        366,        774390,             337,           1886,    49162,      12560,       162
 1246,          1764,             521,             12,    567861,        2103,        386,        775635,             338,           2212,    49190,      12565,       122
 1247,          1766,             522,             11,    569108,        2106,        370,        776881,             339,           1849,    49247,      12580,       122
 1248,          1770,             525,             10,    567866,        2107,        363,        778128,             338,           1832,    49299,      12595,       123
 1249,          1771,             525,             10,    569114,        2109,        591,        779376,             338,           1886,    49351,      12609,       125
 1250,          1772,             525,             11,    570363,        2111,        367,        780625,             338,           1863,    49388,      12617,       122
 1251,          1774,             526,             10,    570365,        2111,        384,        781875,             339,           1855,    49428,      12626,       124
 1252,          1777,             528,             10,    570367,        2113,        365,        783126,             339,           1928,    49474,      12638,       144
 1253,          1781,             531,             11,    570371,        2115,        388,        784378,             340,           1854,    49528,      12653,       123
 1254,          1782,             531,             10,    571624,        2117,        366,        785631,             340,           1858,    49552,      12659,       124
 1255,          1783,             531,             11,    572878,        2119,        402,        786885,             340,           2021,    49608,      12671,       164
 1256,          1784,             531,             12,    574133,        2121,        606,        788140,             340,           1875,    49665,      12685,       125
 1257,          1785,             531,             11,    575389,        2123,        369,        789396,             340,           1982,    49716,      12699,       123
 1258,          1786,             531,             11,    576646,        2125,        374,        790653,             340,           1858,    49714,      12696,       147
 1259,          1787,             531,             10,    577904,        2127,        372,        791911,             340,           1969,    49761,      12709,       126
 1260,          1789,             532,             11,    577906,        2127,        378,        793170,             341,           1866,    49833,      12729,       153
 1261,          1792,             534,             10,    577908,        2129,        370,        794430,             341,           1914,    49898,      12747,       123
 1262,          1793,             534,             10,    579169,        2131,        395,        795691,             341,           1950,    49910,      12749,       122
 1263,          1794,             534,             11,    580431,        2133,        436,        796953,             341,           1891,    49967,      12764,       123
 1264,          1796,             535,             10,    580433,        2133,        384,        798216,             342,           1911,    50012,      12773,       124
 1265,          1799,             537,             10,    580435,        2135,        370,        799480,             342,           2011,    50070,      12789,       180
 1266,          1800,             537,             13,    581700,        2137,        617,        800745,             342,           1932,    50131,      12807,       123
 1267,          1801,             537,             10,    582966,        2139,        378,        802011,             342,           1941,    50184,      12822,       127
 1268,          1802,             537,             14,    584233,        2141,        400,        803278,             342,           1947,    50206,      12821,       166
 1269,          1803,             537,             13,    585501,        2143,        478,        804546,             342,           1950,    50267,      12839,       135
 1270,          1804,             537,             10,    586770,        2145,        382,        805815,             342,           1898,    50292,      12845,       125
 1271,          1805,             537,             10,    588040,        2147,        375,        807085,             342,           1914,    50353,      12862,       125
 1272,          1806,             537,             10,    589311,        2149,        394,        808356,             342,           1928,    50379,      12868,       127
 1273,          1808,             538,             10,    589313,        2149,        394,        809628,             343,           1951,    50430,      12879,       125
 1274,          1809,             538,             10,    590586,        2151,        383,        810901,             343,           1914,    50487,      12896,       126
 1275,          1810,             538,             10,    591860,        2153,        377,        812175,             343,           1952,    50536,      12909,       125
 1276,          1811,             538,             11,    593135,        2155,        392,        813450,             343,           1924,    50605,      12928,       126
 1277,          1812,             538,             10,    594411,        2157,        380,        814726,             343,           1924,    50620,      12929,       125
 1278,          1813,             538,             10,    595688,        2159,        383,        816003,             343,           1999,    50664,      12939,       177
 1279,          1815,             539,             11,    595690,        2159,        425,        817281,             344,           2127,    50729,      12958,       125
 1280,          1817,             540,             11,    596970,        2162,        381,        818560,             345,           1936,    50817,      12982,       127
 1281,          1818,             540,             10,    598250,        2164,        393,        819840,             345,           2285,    50833,      12983,       191
 1282,          1819,             540,             13,    599531,        2166,        427,        821121,             345,           1937,    50844,      12982,       127
 1283,          1820,             540,             10,    600813,        2168,        383,        822403,             345,           1936,    50887,      12996,       126
 1284,          1821,             540,             10,    602096,        2170,        423,        823686,             345,           1975,    50934,      13007,       133
 1285,          1822,             540,             12,    603380,        2172,        418,        824970,             345,           2071,    51017,      13032,       125
 1286,          1823,             540,             11,    604665,        2174,        387,        826255,             345,           1947,    51041,      13037,       127
 1287,          1824,             540,             11,    605951,        2176,        390,        827541,             345,           2083,    51083,      13047,       139
 1288,          1825,             540,             14,    607238,        2178,        446,        828828,             345,           1970,    51129,      13056,       128
 1289,          1827,             541,             10,    607240,        2178,        389,        830116,             346,           1960,    51182,      13071,       129
 1290,          1828,             541,             10,    608529,        2180,        413,        831405,             346,           1961,    51263,      13097,       127
 1291,          1829,             541,             10,    609819,        2182,        416,        832695,             346,           2036,    51287,      13099,       126
 1292,          1830,             541,             12,    611110,        2184,        391,        833986,             346,           1967,    51324,      13107,       139
 1293,          1831,             541,             10,    612402,        2186,        391,        835278,             346,           1988,    51389,      13127,       128
 1294,          1832,             541,             11,    613695,        2188,        392,        836571,             346,           2064,    51418,      13134,       126
 1295,          1835,             543,             11,    612407,        2188,        397,        837865,             348,           1980,    51455,      13142,       128
 1296,          1836,             543,             10,    613702,        2190,        390,        839160,             348,           1989,    51534,      13166,       128
 1297,          1837,             543,             12,    614998,        2192,        465,        840456,             348,           2111,    51571,      13174,       128
 1298,          1838,             543,             11,    616295,        2194,        406,        841753,             348,           2014,    51622,      13186,       129
 1299,          1840,             544,             10,    616297,        2194,        392,        843051,             349,           1994,    51672,      13201,       127
 1300,          1843,             546,             10,    616299,        2196,        406,        844350,             349,           2133,    51702,      13205,       143
 1301,          1844,             546,             11,    617599,        2198,        424,        845650,             349,           1994,    51748,      13219,       128
 1302,          1845,             546,             10,    618900,        2200,        393,        846951,             349,           2049,    51783,      13225,       141
 1303,          1846,             546,             12,    620202,        2202,        408,        848253,             349,           2115,    51831,      13239,       139
 1304,          1847,             546,             14,    621505,        2204,        401,        849556,             349,           2078,    51868,      13247,       129
 1305,          1849,             547,             11,    621507,        2204,        400,        850860,             350,           2002,    51932,      13263,       131
 1306,          1850,             547,             10,    622812,        2206,        401,        852165,             350,           2076,    51949,      13266,       143
 1307,          1851,             547,             11,    624118,        2208,        403,        853471,             350,           2172,    52014,      13282,       188
 1308,          1853,             548,             14,    624120,        2208,        476,        854778,             351,           2030,    52071,      13301,       128
 1309,          1854,             548,             11,    625428,        2210,        407,        856086,             351,           2067,    52125,      13315,       128
 1310,          1855,             548,             11,    626737,        2212,        415,        857395,             351,           2054,    52163,      13325,       137
 1311,          1856,             548,             11,    628047,        2214,        401,        858705,             351,           2044,    52219,      13340,       129
 1312,          1857,             548,             11,    629358,        2216,        408,        860016,             351,           2058,    52272,      13351,       178
 1313,          1859,             549,             11,    629360,        2216,        571,        861328,             352,           2075,    52291,      13352,       128
 1314,          1860,             549,             11,    630673,        2218,        402,        862641,             352,           2042,    52350,      13370,       130
 1315,          1861,             549,             10,    631987,        2220,        408,        863955,             352,           2061,    52404,      13384,       137
 1316,          1862,             549,             11,    633302,        2222,        511,        865270,             352,           2152,    52417,      13385,       130
 1317,          1863,             549,             11,    634618,        2224,        404,        866586,             352,           2072,    52460,      13393,       131
 1318,          1864,             549,             10,    635935,        2226,        409,        867903,             352,           2402,    52518,      13409,       209
 1319,          1866,             550,             12,    635937,        2226,        624,        869221,             353,           1926,    52592,      13430,       118
 1320,          1867,             550,             10,    637256,        2228,        369,        870540,             353,           1874,    52608,      13434,       119
 1321,          1871,             553,              9,    635942,        2228,        369,        871860,             354,           1971,    52647,      13442,       122
 1322,          1876,             557,             10,    635948,        2231,        385,        873181,             356,           2330,    52709,      13460,       118
 1323,          1877,             557,             10,    637270,        2233,        370,        874503,             356,           1874,    52774,      13478,       119
 1324,          1878,             557,              9,    638593,        2235,        368,        875826,             356,           1874,    52822,      13490,       120
 1325,          1879,             557,              9,    639917,        2237,        442,        877150,             356,           2259,    52867,      13500,       119
 1326,          1880,             557,             10,    641242,        2239,        402,        878475,             356,           1917,    52906,      13510,       119
 1327,          1881,             557,             10,    642568,        2241,        385,        879801,             356,           1908,    52943,      13518,       119
 1328,          1882,             557,             10,    643895,        2243,        380,        881128,             356,           1938,    52997,      13535,       120
 1329,          1883,             557,             10,    645223,        2245,        435,        882456,             356,           1895,    53043,      13547,       119
 1330,          1884,             557,             10,    646552,        2247,        382,        883785,             356,           1830,    53089,      13555,       117
 1331,          1885,             557,             10,    647882,        2249,        439,        885115,             356,           2052,    53108,      13558,       116
 1332,          1886,             557,             10,    649213,        2251,        449,        886446,             356,           1920,    53131,      13562,       119
 1333,          1887,             557,             10,    650545,        2253,        376,        887778,             356,           1883,    53179,      13576,       113
 1334,          1888,             557,              9,    651878,        2255,        394,        889111,             356,           1901,    53244,      13593,       115
 1335,          1889,             557,             10,    653212,        2257,        376,        890445,             356,           1921,    53264,      13594,       119
 1336,          1890,             557,             10,    654547,        2259,        519,        891780,             356,           1855,    53368,      13625,       117
 1337,          1891,             557,              9,    655883,        2261,        367,        893116,             356,           1855,    53377,      13626,       120
 1338,          1893,             558,              9,    655885,        2261,        368,        894453,             357,           2345,    53433,      13638,       119
 1339,          1894,             558,             10,    657223,        2263,        391,        895791,             357,           1920,    53478,      13651,       116
 1340,          1895,             558,             10,    658562,        2265,        369,        897130,             357,           1874,    53522,      13662,       114
 1341,          1896,             558,              9,    659902,        2267,        365,        898470,             357,           1932,    53549,      13667,       155
 1342,          1899,             560,             23,    658567,        2267,        538,        899811,             359,           1867,    53617,      13689,       117
 1343,          1900,             560,             10,    659909,        2269,        370,        901153,             359,           1865,    53644,      13692,       114
 1344,          1901,             560,              9,    661252,        2271,        362,        902496,             359,           2243,    53713,      13710,       122
 1345,          1902,             560,             11,    662596,        2273,        388,        903840,             359,           1945,    53771,      13728,       131
 1346,          1903,             560,             10,    663941,        2275,        387,        905185,             359,           1945,    53806,      13737,       121
 1347,          1904,             560,              9,    665287,        2277,        404,        906531,             359,           1935,    53867,      13750,       119
 1348,          1905,             560,             10,    666634,        2279,        378,        907878,             359,           1899,    53864,      13748,       119
 1349,          1906,             560,              9,    667982,        2281,        373,        909226,             359,           1916,    53912,      13759,       164
 1350,          1907,             560,             15,    669331,        2283,        572,        910575,             359,           1933,    53990,      13782,       117
 1351,          1909,             561,             10,    669333,        2283,        398,        911925,             360,           1950,    54008,      13786,       123
 1352,          1910,             561,             10,    670684,        2285,        376,        913276,             360,           1897,    54083,      13806,       119
 1353,          1911,             561,              9,    672036,        2287,        375,        914628,             360,           1902,    54101,      13808,       118
 1354,          1912,             561,              9,    673389,        2289,        379,        915981,             360,           1957,    54150,      13821,       119
 1355,          1913,             561,             10,    674743,        2291,        403,        917335,             360,           1926,    54212,      13837,       118
 1356,          1914,             561,              9,    676098,        2293,        388,        918690,             360,           1944,    54246,      13844,       120
 1357,          1916,             562,              9,    676100,        2293,        381,        920046,             361,           2132,    54282,      13856,       165
 1358,          1917,             562,             10,    677457,        2295,        390,        921403,             361,           1992,    54337,      13869,       119
 1359,          1920,             564,             10,    677461,        2298,        381,        922761,             363,           1917,    54374,      13879,       115
 1360,          1921,             564,              9,    678820,        2300,        368,        924120,             363,           1870,    54427,      13892,       115
 1361,          1922,             564,              9,    680180,        2302,        380,        925480,             363,           2026,    54474,      13904,       120
 1362,          1923,             564,             10,    681541,        2304,        382,        926841,             363,           1931,    54541,      13924,       116
 1363,          1924,             564,              9,    682903,        2306,        427,        928203,             363,           1872,    54599,      13938,       112
 1364,          1925,             564,              9,    684266,        2308,        366,        929566,             363,           2003,    54629,      13946,       116
 1365,          1927,             565,             10,    684268,        2308,        379,        930930,             364,           1876,    54649,      13949,       113
 1366,          1930,             567,             10,    684270,        2310,        360,        932295,             364,           1829,    54732,      13971,       113
 1367,          1933,             569,              9,    685637,        2313,        364,        933661,             366,           1836,    54777,      13983,       142
 1368,          1934,             569,             11,    687004,        2315,        399,        935028,             366,           1855,    54782,      13980,       114
 1369,          1935,             569,              9,    688372,        2317,        363,        936396,             366,           1965,    54850,      13998,       120
 1370,          1936,             569,             11,    689741,        2319,        376,        937765,             366,           2051,    54917,      14019,       181
 1371,          1938,             570,             12,    689743,        2319,        665,        939135,             367,           2623,    54952,      14026,       172
 1372,          1940,             571,             14,    691115,        2322,        431,        940506,             368,           2248,    55011,      14043,       204
 1373,          1941,             571,             14,    692487,        2324,        872,        941878,             368,           2374,    55055,      14052,       132
 1374,          1942,             571,             11,    693860,        2326,        454,        943251,             368,           2329,    55072,      14057,       203
 1375,          1943,             571,             16,    695234,        2328,        632,        944625,             368,           2192,    55153,      14079,       313
 1376,          1944,             571,             15,    696609,        2330,        903,        946000,             368,           2720,    55196,      14089,       215
 1377,          1946,             572,             15,    696611,        2330,        906,        947376,             369,           2577,    55255,      14108,       200
 1378,          1947,             572,             15,    697988,        2332,        863,        948753,             369,           2904,    55294,      14114,       132
 1379,          1948,             572,             11,    699366,        2334,        442,        950131,             369,           2546,    55343,      14129,       139
 1380,          1950,             573,             12,    699368,        2334,        521,        951510,             370,           2464,    55366,      14132,       222
 1381,          1951,             573,             17,    700748,        2336,        836,        952890,             370,           2274,    55406,      14143,       137
 1382,          1952,             573,             14,    702129,        2338,        470,        954271,             370,           2290,    55457,      14157,       143
 1383,          1954,             574,             17,    702131,        2338,       1435,        955653,             371,           2479,    55528,      14176,       215
 1384,          1956,             575,             16,    703515,        2341,        849,        957036,             372,           2447,    55564,      14182,       137
 1385,          1958,             576,             12,    703518,        2341,        685,        958420,             373,           2348,    55591,      14187,       138
 1386,          1959,             576,             11,    704903,        2343,        450,        959805,             373,           2316,    55633,      14198,       244
 1387,          1960,             576,             15,    706289,        2345,        453,        961191,             373,           2322,    55676,      14210,       216
 1388,          1962,             577,             13,    706291,        2345,        602,        962578,             374,           2421,    55737,      14227,       145
 1389,          1965,             579,             13,    706293,        2347,        455,        963966,             374,           2344,    55779,      14236,       152
 1390,          1966,             579,             12,    707682,        2349,        656,        965355,             374,           3082,    55847,      14256,       138
 1391,          1967,             579,             12,    709072,        2351,        454,        966745,             374,           2295,    55882,      14264,       139
 1392,          1968,             579,             15,    710463,        2353,        531,        968136,             374,           2368,    55948,      14282,       150
 1393,          1969,             579,             12,    711855,        2355,        474,        969528,             374,           2501,    55974,      14286,       138
 1394,          1971,             580,             14,    711857,        2355,        531,        970921,             375,           2323,    56030,      14302,       138
 1395,          1973,             581,             19,    713252,        2358,        454,        972315,             376,           2632,    56050,      14306,       136
 1396,          1974,             581,             13,    714647,        2360,        495,        973710,             376,           2326,    56136,      14332,       139
 1397,          1975,             581,             11,    716043,        2362,        458,        975106,             376,           2368,    56180,      14340,       179
 1398,          1976,             581,             14,    717440,        2364,        582,        976503,             376,           2338,    56235,      14356,       139
 1399,          1977,             581,             11,    718838,        2366,        655,        977901,             376,           2420,    56278,      14366,       139
 1400,          1978,             581,             20,    720237,        2368,        716,        979300,             376,           2684,    56318,      14374,       140
 1401,          1979,             581,             12,    721637,        2370,        544,        980700,             376,           2441,    56374,      14390,       143
 1402,          1981,             582,             16,    721639,        2370,        691,        982101,             377,           2535,    56386,      14392,       157
 1403,          1982,             582,             12,    723041,        2372,        485,        983503,             377,           2380,    56461,      14411,       138
 1404,          1983,             582,             11,    724444,        2374,        489,        984906,             377,           2359,    56515,      14427,       139
 1405,          1984,             582,             12,    725848,        2376,        529,        986310,             377,           2453,    56550,      14433,       205
 1406,          1986,             583,             16,    725850,        2376,        830,        987715,             378,           2446,    56605,      14448,       152
 1407,          1987,             583,             12,    727256,        2378,        781,        989121,             378,           2502,    56639,      14456,       211
 1408,          1988,             583,             16,    728663,        2380,        772,        990528,             378,           2602,    56649,      14453,       197
 1409,          1989,             583,             16,    730071,        2382,        463,        991936,             378,           2488,    56693,      14464,       145
 1410,          1990,             583,             12,    731480,        2384,        557,        993345,             378,           2395,    56766,      14489,       154
 1411,          1991,             583,             15,    732890,        2386,        788,        994755,             378,           2393,    56804,      14496,       318
 1412,          1993,             584,             12,    732892,        2386,        476,        996166,             379,           2426,    56855,      14509,       176
 1413,          1996,             586,             12,    732894,        2388,        484,        997578,             379,           2588,    56888,      14515,       235
 1414,          1998,             587,             16,    735717,        2391,        971,        998991,             380,           2470,    56950,      14532,       210
 1415,          2001,             589,             17,    735719,        2393,        953,       1000405,             380,           2411,    56998,      14544,       138
 1416,          2002,             589,             12,    737134,        2395,        471,       1001820,             380,           2417,    57041,      14554,       140
 1417,          2003,             589,             16,    738550,        2397,        498,       1003236,             380,           2443,    57056,      14557,       203
 1418,          2004,             589,             23,    739967,        2399,        695,       1004653,             380,           2639,    57132,      14583,       140
 1419,          2005,             589,             13,    741385,        2401,        503,       1006071,             380,           2637,    57187,      14594,       400
 1420,          2006,             589,             16,    742804,        2403,        585,       1007490,             380,           2421,    57249,      14612,       139
 1421,          2008,             590,             12,    742806,        2403,        472,       1008910,             381,           2608,    57277,      14615,       141
 1422,          2009,             590,             12,    744227,        2405,        506,       1010331,             381,           2580,    57330,      14631,       221
 1423,          2010,             590,             12,    745649,        2407,        588,       1011753,             381,           2398,    57359,      14635,       141
 1424,          2012,             591,             12,    745651,        2407,        492,       1013176,             382,           2601,    57398,      14645,       185
 1425,          2013,             591,             12,    747075,        2409,        768,       1014600,             382,           3320,    57433,      14654,       231
 1426,          2015,             592,             16,    747077,        2409,        918,       1016025,             383,           2518,    57468,      14660,       249
 1427,          2016,             592,             14,    748503,        2411,        649,       1017451,             383,           2547,    57537,      14682,       191
 1428,          2017,             592,             14,    749930,        2413,        690,       1018878,             383,           2805,    57609,      14702,       201
